resource_class,file_id,scope,unique_index_start,unique_index_end,row_count,all_001c_100_percent,high_value_count,ordinary_count,min_0007_coverage,min_000e_coverage,min_00c7_coverage,max_loading_fixture_similarity,loading_union_similarity,unique_indices,sample_jpn_texts
SLOT_OLANG,5D7B474A,OUTSIDE_LOADING,122,122,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,122,ALFA
SLOT_OLANG,5D7B474A,OUTSIDE_LOADING,349,349,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.010239,349,MISSION RESULT
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.300000,0.024476,4,…かもしれない
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,11,11,1,YES,1,0,100.00%,75.00%,100.00%,0.142857,0.013986,11,やるな…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,22,22,1,YES,1,0,81.82%,90.91%,100.00%,0.222222,0.038462,22,殺るなら殺れ 何も言わんぞ
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,25,25,1,YES,1,0,87.50%,87.50%,100.00%,0.200000,0.027972,25,し…知ってるか？ 
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,28,28,1,YES,1,0,87.50%,87.50%,100.00%,0.173913,0.027972,28,…と思ってくれ！ 
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,45,45,1,YES,1,0,83.33%,83.33%,100.00%,0.136364,0.020979,45,俺の仲間は…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,60,60,1,YES,1,0,100.00%,66.67%,100.00%,0.095238,0.010490,60,…南だ
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,74,74,1,YES,1,0,66.67%,66.67%,100.00%,0.095238,0.010490,74,…北だ
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,112,112,1,YES,1,0,100.00%,94.12%,100.00%,0.270270,0.044828,112,ト…トレニャーとかいう生き物がいるらしい…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,138,138,1,YES,1,0,90.91%,100.00%,100.00%,0.242424,0.038462,138,これで俺もおしまいか…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,162,162,1,YES,1,0,77.78%,88.89%,100.00%,0.285714,0.031469,162,何も知らないんだ！
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,164,164,1,YES,1,0,100.00%,80.00%,100.00%,0.166667,0.034965,164,言うよ！ 言えばいいんだろ！
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,190,190,1,YES,1,0,80.00%,80.00%,100.00%,0.190476,0.017483,190,…北にいる
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,192,192,1,YES,1,0,90.91%,90.91%,100.00%,0.200000,0.038462,192,えっ？…ち、違うのでは…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,206,206,1,YES,1,0,80.00%,100.00%,100.00%,0.129032,0.017483,206,もらすぞ…
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,208,208,1,YES,1,0,81.82%,100.00%,100.00%,0.300000,0.038462,208,俺がお前に何かしたのか？ 
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,211,211,1,YES,1,0,91.67%,83.33%,100.00%,0.291667,0.041958,211,あんた…子供はいるのか？ 
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,216,216,1,YES,1,0,100.00%,90.00%,100.00%,0.250000,0.034965,216,死にたくない…いやだ死にたくない…！
SLOT_OLANG,5D81443C,OUTSIDE_LOADING,223,223,1,YES,1,0,100.00%,83.33%,100.00%,0.136364,0.020979,223,や やめてくれ！
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,21,21,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,21,AUTO
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,27,27,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.010417,27,リスタート
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,32,32,1,YES,1,0,100.00%,66.67%,100.00%,0.000000,0.000000,32,キック
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,41,41,1,YES,1,0,100.00%,88.89%,100.00%,0.129032,0.020761,41,$1 をキックしますか？
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,45,45,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.027972,45,よろしいですか？
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,101,101,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,101,RED GOAL
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,107,107,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,107,BLUE GOAL
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,111,111,1,YES,0,1,100.00%,100.00%,100.00%,0.022222,0.003425,111,リザルト - $1($2)
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,123,123,1,YES,1,0,90.91%,63.64%,100.00%,0.200000,0.038462,123,兵士\n『$2』を失いました。
SLOT_OLANG,5D83B291,OUTSIDE_LOADING,187,187,1,YES,1,0,100.00%,33.33%,100.00%,0.047619,0.013889,187,ゲームの作成
SLOT_OLANG,5D8AED23,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,5,SNEAKING
SLOT_OLANG,5D904CFF,OUTSIDE_LOADING,61,61,1,YES,0,1,100.00%,100.00%,100.00%,0.266667,0.027972,61,ここにいてはいけない…
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,17,17,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,17,TEAM ALFA
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,23,D
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,25,25,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,25,C
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,27,27,1,YES,0,1,100.00%,100.00%,100.00%,0.050000,0.003497,27,B
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,29,29,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,29,A
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,31,31,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,31,TARGET LIFE
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,53,53,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,53,NO TEAM
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,72,72,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.010417,72,TAB02
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,194,194,1,YES,0,1,100.00%,100.00%,100.00%,0.034483,0.006993,194,気力
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,201,201,1,YES,1,0,75.00%,50.00%,100.00%,0.153846,0.013986,201,$1 の勝利！
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,204,204,1,YES,1,0,100.00%,80.00%,100.00%,0.166667,0.010417,204,$1 ターン開始
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,216,216,1,YES,1,0,100.00%,83.33%,100.00%,0.263158,0.020979,216,$1 は $2 を見失った
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,222,222,1,YES,1,0,80.00%,60.00%,100.00%,0.086957,0.017483,222,命中せず！
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,224,224,1,YES,1,0,66.67%,33.33%,100.00%,0.095238,0.010490,224,命中！
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,239,239,1,YES,0,1,100.00%,100.00%,100.00%,0.210526,0.017483,239,$1 は $2 を使用。
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,255,255,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,255,NO
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,257,257,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,257,戻る
SLOT_OLANG,5D97F0B2,OUTSIDE_LOADING,259,259,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,259,OK
SLOT_OLANG,5D99CB1E,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.010239,5,\nMISSION COMPLETE 
SLOT_OLANG,5D9A9677,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,3,SHUTTER
SLOT_OLANG,5D9A9677,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,9,STN
SLOT_OLANG,5D9D70DA,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.010490,4,てえ！
SLOT_OLANG,5D9D70DA,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.100000,0.013986,9,くらえ！
SLOT_OLANG,5D9D70DA,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.148148,0.020979,23,見てくるんだ
SLOT_OLANG,5D9D70DA,OUTSIDE_LOADING,27,27,1,YES,1,0,75.00%,100.00%,100.00%,0.100000,0.013986,27,いくぞ！
SLOT_OLANG,5D9D70DA,OUTSIDE_LOADING,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.136364,0.017483,33,おのれ…！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,11,11,1,YES,1,0,75.00%,50.00%,100.00%,0.095238,0.010453,11,異状なし
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,20,20,1,YES,1,0,85.71%,85.71%,100.00%,0.130435,0.024476,20,やはり何か…？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,23,23,1,YES,1,0,100.00%,50.00%,100.00%,0.142857,0.013986,23,銃声だ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,28,28,1,YES,1,0,100.00%,85.71%,100.00%,0.238095,0.024476,28,くらいやがれ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,34,34,1,YES,1,0,100.00%,77.78%,100.00%,0.171429,0.027875,34,ボス！ 戻って下さい！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,36,36,1,YES,1,0,100.00%,75.00%,100.00%,0.095238,0.013986,36,やめろ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,41,41,1,YES,0,1,100.00%,100.00%,100.00%,0.173913,0.024476,41,見つかるものか…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,47,47,1,YES,0,1,100.00%,100.00%,100.00%,0.100000,0.013986,47,…くらえ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,54,54,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.020979,54,ここまでだな！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,56,56,1,YES,1,0,80.00%,40.00%,100.00%,0.051282,0.017483,56,敵1名排除
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,76,76,1,YES,0,1,100.00%,100.00%,100.00%,0.055556,0.010490,76,ンン…？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,97,97,1,YES,1,0,100.00%,66.67%,100.00%,0.200000,0.020979,97,やるじゃない
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,102,102,1,YES,1,0,85.71%,85.71%,100.00%,0.300000,0.024476,102,大した事ないな…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,104,104,1,YES,1,0,100.00%,88.89%,100.00%,0.350000,0.031469,104,まだこんなもんじゃ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,110,110,1,YES,1,0,100.00%,83.33%,100.00%,0.142857,0.020979,110,どうかしましたか
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,116,116,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,116,そうくるか
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,139,139,1,YES,1,0,75.00%,100.00%,100.00%,0.095238,0.013986,139,きたぞ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,145,145,1,YES,1,0,100.00%,83.33%,100.00%,0.142857,0.020979,145,こうこなくちゃな
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,148,148,1,YES,1,0,80.00%,100.00%,100.00%,0.093750,0.017483,148,ええと…何か…
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,174,174,1,YES,1,0,100.00%,66.67%,100.00%,0.136364,0.010490,174,来い！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,177,177,1,YES,1,0,87.50%,75.00%,100.00%,0.227273,0.024390,177,ん？　…異状なしか
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,181,181,1,YES,0,1,100.00%,100.00%,100.00%,0.107143,0.017483,181,もうダメだ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,187,187,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.020979,187,まわりこめ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,201,201,1,YES,1,0,100.00%,50.00%,100.00%,0.142857,0.013986,201,銃声が！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,203,203,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.013986,203,人が…？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,208,208,1,YES,1,0,80.00%,100.00%,100.00%,0.192308,0.017483,208,何かいるのか
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,220,220,1,YES,1,0,100.00%,88.89%,100.00%,0.173913,0.031469,220,みんな気をつけろ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,226,226,1,YES,0,1,100.00%,100.00%,100.00%,0.150000,0.017483,226,こっちだ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,230,230,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.013986,230,いるな！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,240,240,1,YES,1,0,100.00%,83.33%,100.00%,0.137931,0.020979,240,やられそうだ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,259,259,1,YES,1,0,100.00%,33.33%,100.00%,0.095238,0.010490,259,銃声！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,271,271,1,YES,1,0,100.00%,80.00%,100.00%,0.088235,0.017483,271,仲間か！？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,273,273,1,YES,0,1,100.00%,100.00%,100.00%,0.227273,0.017483,273,敵がいる！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,291,291,1,YES,1,0,87.50%,100.00%,100.00%,0.181818,0.027972,291,何かあったのか！？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,300,300,1,YES,1,0,83.33%,100.00%,100.00%,0.142857,0.020979,300,また何か！？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,302,302,1,YES,1,0,83.33%,100.00%,100.00%,0.142857,0.020979,302,また何か…？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,304,304,1,YES,1,0,100.00%,66.67%,100.00%,0.130435,0.020979,304,銃声がした！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,306,306,1,YES,0,1,100.00%,100.00%,100.00%,0.095238,0.013986,306,人か…？
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,313,313,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.020979,313,…さよならだ
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,316,316,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.020979,316,しっかりしろ！
SLOT_OLANG,5DA57090,OUTSIDE_LOADING,319,319,1,YES,0,1,100.00%,100.00%,100.00%,0.157895,0.013986,319,そこだ！
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,4,ICON HELP
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,65,65,1,YES,1,0,33.33%,33.33%,100.00%,0.068966,0.010490,65,英雄度
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,85,85,1,YES,0,1,100.00%,100.00%,100.00%,0.038462,0.003425,85,METAL GEAR
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,89,89,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,89,OUTER OPS
SLOT_OLANG,5DA60C2A,OUTSIDE_LOADING,101,101,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,101,戻る
SLOT_OLANG,5DA7D876,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.090909,0.006944,0,GOAL
SLOT_OLANG,5DA7D876,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,7,EL CENAGAL
SLOT_OLANG,5DA7D876,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.068966,0.006780,9,EL CENAGAL: SWAMP
SLOT_OLANG,5DA7D877,OUTSIDE_LOADING,15,15,1,YES,0,1,100.00%,100.00%,100.00%,0.090909,0.006944,15,GOAL
SLOT_OLANG,5DA7D878,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,7,CATARATA DE LA MUERTE
SLOT_OLANG,5DA7D878,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.090909,0.006944,11,GOAL
SLOT_OLANG,5DA7D879,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,8,MINING PIT
SLOT_OLANG,5DA7D879,OUTSIDE_LOADING,10,10,1,YES,0,1,100.00%,100.00%,100.00%,0.090909,0.006944,10,GOAL
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,16,RATION
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,20,20,1,YES,0,1,100.00%,100.00%,100.00%,0.190476,0.013937,20,BINOS
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,29,29,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,29,SECRET DOC
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,57,57,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,57,MTN DEW
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,63,63,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,63,UT(LOGO)
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,104,104,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,104,LIOLAEUS
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,106,106,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,106,BAD SMELL
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,108,108,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,108,NEO MOSS
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,166,166,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,166,STRIKE MK.
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,193,193,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,193,HEAT
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,213,213,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,213,SHLD(BK)
SLOT_OLANG,5DB4D9C8,OUTSIDE_LOADING,227,227,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,227,NONE
SLOT_OLANG,5DB83C7B,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,12,PTS
SLOT_OLANG,5DB85CF0,OUTSIDE_LOADING,15,15,1,YES,1,0,100.00%,61.11%,100.00%,0.162791,0.041096,15,選択状態を初期化します。よろしいですか？
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.107143,0.010204,0,MOTHER-BASE DATA
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,7,LIFE
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,39,39,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,39,NO INFOMATION
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,70,70,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,70,NO DATA
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,86,86,1,YES,1,0,60.00%,80.00%,100.00%,0.073171,0.010417,86,英雄リスト
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,97,97,1,YES,1,0,100.00%,62.50%,100.00%,0.044444,0.013793,97,ゲームプレイ時間
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,124,124,1,YES,1,0,33.33%,33.33%,100.00%,0.068966,0.010490,124,英雄度
SLOT_OLANG,5DB96275,OUTSIDE_LOADING,141,141,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,141,STUN
SLOT_OLANG,5DB9708C,OUTSIDE_LOADING,0,0,1,YES,1,0,100.00%,87.50%,100.00%,0.200000,0.027972,0,どうかしたのか！？
SLOT_OLANG,5DB9708C,OUTSIDE_LOADING,2,2,1,YES,1,0,100.00%,83.33%,100.00%,0.133333,0.020979,2,どうした！？
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.181818,0.006993,0,はい
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,2,2,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.006993,2,いいえ
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.090909,0.013793,13,SELECTボタン
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,19,19,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.013793,19,データインストール
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,26,26,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,26,AUTO AIM
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,43,43,1,YES,1,0,100.00%,66.67%,100.00%,0.222222,0.013889,43,ハンタータイプ
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,49,49,1,YES,1,0,100.00%,77.78%,100.00%,0.086957,0.020761,49,キャラクターの向き
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,56,56,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,56,NO DATA
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,58,58,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,58,PAUSE
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,60,60,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,60,NO
SLOT_OLANG,5DB9910A,OUTSIDE_LOADING,62,62,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,62,CALL
SLOT_OLANG,5DBA016B,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,0,RHAMPHOS
SLOT_OLANG,5DBA016B,OUTSIDE_LOADING,2,2,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,2,LIOLAEUS
SLOT_OLANG,5DBA016B,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,4,AIROU
SLOT_OLANG,5DC1E6A9,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.030303,0.003460,9,クリサリス
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,4,4,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,4,PATRIOT
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.060606,0.006969,11,M10
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.054054,0.010345,16,M10(SP)
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,30,30,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,30,FAL
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.130435,0.010381,33,IRN BOMB
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,35,35,1,YES,0,1,100.00%,100.00%,100.00%,0.035714,0.003401,35,PETRIF.ATK
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,48,48,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.017422,48,120MM SG
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,56,56,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,56,PM
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,66,66,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,66,AT MINE
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,74,74,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,74,COMIC MAG.
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,77,77,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,77,EM NET
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,107,107,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,107,RAIL GUN
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,110,110,1,YES,0,1,100.00%,100.00%,100.00%,0.030303,0.006944,110,WA2000
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,113,113,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003436,113,M.NAGANT
SLOT_OLANG,5DC48887,OUTSIDE_LOADING,135,135,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,135,STUN ROD
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,35,35,1,YES,0,1,100.00%,100.00%,100.00%,0.208333,0.038194,35,HOSTが見つかりません。
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,39,39,1,YES,1,0,100.00%,50.00%,100.00%,0.047619,0.010381,39,ゲームを開始
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,43,43,1,YES,1,0,100.00%,50.00%,100.00%,0.052632,0.003484,43,戻る
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,48,48,1,YES,0,1,100.00%,100.00%,100.00%,0.230769,0.048611,48,HOSTが見つかりませんでした。
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,52,52,1,YES,1,0,100.00%,33.33%,100.00%,0.050000,0.013889,52,ゲームを作成
SLOT_OLANG,5DCBF8C0,OUTSIDE_LOADING,55,55,1,YES,1,0,100.00%,83.33%,100.00%,0.047619,0.003436,55,<I=CAN>:キャンセル
SLOT_OLANG,5DCDD1C4,OUTSIDE_LOADING,10,10,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,10,UNKNOWN
SLOT_OLANG,5DCDD1C4,OUTSIDE_LOADING,14,14,1,YES,1,0,100.00%,50.00%,100.00%,0.066667,0.006993,14,パス
SLOT_OLANG,5DCDD1C4,OUTSIDE_LOADING,24,24,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,24,BACK
SLOT_OLANG,5DCE245A,OUTSIDE_LOADING,8,8,1,YES,1,0,100.00%,80.00%,100.00%,0.125000,0.017483,8,さあ 来い！
SLOT_OLANG,5DCE245C,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.062500,0.006993,16,10
SLOT_OLANG,5DCE245C,OUTSIDE_LOADING,27,27,1,YES,1,0,100.00%,85.71%,100.00%,0.136364,0.024476,27,これはどうだ！
