resource_class,file_id,unique_index,reference_index,reference_indices,reference_count,jpn_text,visible_unique_chars,001c_covered_chars,001c_missing_chars,001c_coverage,0007_coverage,000e_coverage,00c7_coverage,loading_fixture_similarity_max,loading_union_similarity,is_loading_fixture,candidate_status,candidate_value,lower_other_fonts
SLOT_OLANG,5DEDCB1E,36,104,104,1,"ポンプアクション式のショットガン。
装弾口と排莢口を共通化し開口部を減らすことで強度を確保し、その分
フレームの肉厚を減らして軽量化に成功。同世代の類似製品に比べ
1キロ近く軽く作られている。
軍、法執行機関、民間と幅広いユーザー層に支持されている。

改良によりチューブマガジンが延長され、装弾数が増加している。",1、。いがくこさしすそてでとにのべよらりるれをアガキクザシジチットフブプポマムュユョレロンー世代似作保共分功加化厚口同品執増層幅広度延式強弾成持排支改数機比民法減確肉良莢行装製軍軽近通部量長開間関類,1、。いがくこさしすそてでとにのよらりるれをキクザシットブプムュレンー世代作保共分功化同度延成排数機確開間類,べアガジチフポマユョロ似加厚口品執増層幅広式強弾持支改比民法減肉良莢行装製軍軽近通部量長関,54.55%,73.74%,50.51%,100.00%,0.131148,0.122449,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,37,106,106,1,"ポンプアクション式のショットガン。
装弾口と排莢口を共通化し開口部を減らすことで強度を確保し、その分
フレームの肉厚を減らして軽量化に成功。同世代の類似製品に比べ
1キロ近く軽く作られている。
軍、法執行機関、民間と幅広いユーザー層に支持されている。

装弾数が多いとは言えないが、とっさの遭遇戦では十分な火力を発揮できる。",1、。いえがきくこさしすそってでとなにのはべらるれをアガキクザシットフプポムユョレロンー世代似作保共分力功化十厚口同品執多層幅広度式強弾成戦持排揮支数機比民法減火発確肉莢行装製言軍軽近通遇遭部量開間関類,1、。いえがきくこさしすそってでとなにのはらるれをキクザシットプムレンー世代作保共分力功化同多度成戦排数機確言開間類,べアガフポユョロ似十厚口品執層幅広式強弾持揮支比民法減火発肉莢行装製軍軽近通遇遭部量関,57.43%,73.27%,50.50%,100.00%,0.166667,0.141593,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,38,107,107;108,2,"ソードオフ水平二連ショットガンに改良を加え、特殊な非殺傷弾薬である
ゴム弾を発射できるようにしたモデル。

薬室部の改良により装弾がしやすくなり、リロード時間が短縮された。",、。あうえがきくさしすたでなにのやよりるれをオガゴシソッデトドフムモョリルロンー二傷加室射平弾改時殊殺水特発短縮良薬装連部間非,、。あうえがきくさしすたでなにのやよりるれをシッデトムリルンー平時殺間,オガゴソドフモョロ二傷加室射弾改殊水特発短縮良薬装連部非,55.56%,85.71%,73.02%,100.00%,0.162500,0.094044,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,39,111,111,1,"ソードオフ水平二連ショットガンに改良を加え、特殊な非殺傷弾薬である
ゴム弾を発射できるようにしたモデル。

ノーキルクリアを目指すプレイヤーなら是非装備に加えたい。",、。あいうえきしすたでなによらるをアイオガキクゴシソッデトドノフプムモヤョリルレンー二備傷加射平弾指改是殊殺水特発目良薬装連非,、。あいうえきしすたでなによらるをイキクシッデトプムリルレンー平指殺目,アオガゴソドノフモヤョ二備傷加射弾改是殊水特発良薬装連非,55.56%,85.71%,71.43%,100.00%,0.148148,0.077160,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,40,114,114;115;116,3,"狩猟用の水平二連ショットガン。
古いデザインで装弾数も２発と少ないが、タイムプルーフされた
高い信頼性を誇る。

薬室部の改良により装弾がしやすくなり、リロード時間が短縮された
ことで、更に近接戦闘での使い勝手が上がっている。",、。いがくこさしすたってでとなにのもやよりるれをイガザシタッデトドフプムョリルロンー上二使信勝古室少平弾性戦手接改数時更水狩猟用発短縮良薬装誇近連部間闘頼高２,、。いがくこさしすたってでとなにのもやよりるれをイザシタッデトプムリルンー使勝平戦手数時用間頼,ガドフョロ上二信古室少弾性接改更水狩猟発短縮良薬装誇近連部闘高２,59.49%,81.01%,62.03%,100.00%,0.168317,0.123077,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,41,117,117,1,"狩猟用の水平二連ショットガン。
古いデザインで装弾数も２発と少ないが、タイムプルーフされた
高い信頼性を誇る。

銃身を短く切り詰めてあるため取り回しが良くなった。AUTO AIMの
効く範囲も広くなり、近接戦闘向けの性格がより強くなっている。",AIMOTU、。あいがくけさしたってでとなのめもよりるれをイガザシタッデトフプムョルンー二信切効取古向回囲少平広強弾性戦接数格水狩猟用発短範良装詰誇身近連銃闘頼高２,AIMOTU、。あいがくけさしたってでとなのめもよりるれをイザシタッデトプムルンー向平戦数用身銃頼,ガフョ二信切効取古回囲少広強弾性接格水狩猟発短範良装詰誇近連闘高２,59.76%,79.27%,65.85%,100.00%,0.151515,0.118541,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,42,118,118,1,"狩猟用の水平二連ショットガン。
古いデザインで装弾数も２発と少ないが、タイムプルーフされた
高い信頼性を誇る。

散弾は近距離で命中すると敵を吹き飛ばすパワーを持つが、
反面射程はピストル並みしかない。接近戦が得意なプレイヤー向き。",、。いかがきさしすたつでとなのはばみもるれをイガザシスタッデトパピフプムヤョルレワンー並中二信反古向吹命射少平弾得性意戦持接散数敵水狩猟用発程装誇距近連離面頼飛高２,、。いかがきさしすたつでとなのはばみもるれをイザシスタッデトパプムルレンー中向命平意戦数敵用頼飛,ガピフヤョワ並二信反古吹射少弾得性持接散水狩猟発程装誇距近連離面高２,58.54%,78.05%,53.66%,100.00%,0.166667,0.125382,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,43,128,128,1,"コスタリカ産のおいしい果物（ただし植物学的には野菜）。
低カロリーながらビタミン、ミネラル、食物繊維が豊富な作物の優等生。
おやつやデザート、お菓子の材料としてもお馴染みだが、国や地域に
よっては主食にもなる。

形がちょっとだけ鉄砲に似ているので、うまくやればホールドアップ
くらいは出来る……かもしれない。",…、。いうおかがくけしただちっつてでとなにのはばまみもやょよらるれアカコザスタッデトドネビプホミラリルロンー主似低作優出国地域子学富形料材来果染植物生産的砲等維繊菓菜豊野鉄食馴（）,…、。いうおかがくけしただちっつてでとなにのはばまみもやよらるれザスタッデトプラリルンー作出国地子来物生野食,ょアカコドネビホミロ主似低優域学富形料材果染植産的砲等維繊菓菜豊鉄馴（）,60.00%,78.89%,62.22%,100.00%,0.192308,0.142857,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,44,129,129;130;131,3,"マザーベースへ支援攻撃を要請する際、攻撃の着弾地点を指示する
マーカーを射出するためのピストル。
研究開発班の独自開発。

マザーベースの攻撃力を活用して、戦闘を有利に進めることができる。",、。がきこしすたてでとにのへめるをカザストピベマルー出利力地射弾戦指援撃支攻有活点独班用発着研示究自要請進開闘際,、。がきこしすたてでとにのめるをザストルー出利力地戦指用研究自要開,へカピベマ射弾援撃支攻有活点独班発着示請進闘際,58.93%,80.36%,62.50%,100.00%,0.162162,0.096154,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,45,137,137,1,"マザーベースへ支援攻撃を要請する際、攻撃の着弾地点を
指示するマーカー。
地雷など設置武器と同じ要領で設置する。

マザーベースの攻撃力を活用して、戦闘を有利に進めることができる。",、。がきこしじすてでとどなにのへめるをカザスベマー利力同器地弾戦指援撃支攻有武活点用着示置要設請進闘際雷領,、。がきこしじすてでとどなにのめるをザスー利力同器地戦指用要,へカベマ弾援撃支攻有武活点着示置設請進闘際雷領,56.60%,81.13%,58.49%,100.00%,0.169014,0.097087,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,46,138,138;149;160,3,"マザーベースへ補給支援を要請する際、物資の投下地点を指示する
マーカーを射出するためのピストル。
研究開発班の独自開発。

ミッション中、物資の現地調達が困難な場合に役立つ。",、。がすたつなにのへめるをカザシスットピベマミョルンー下中出合困地場射役投指援支点物独班現発研示究立給自補要調請資達開際難,、。がすたつなにのめるをザシスットルンー下中出地場指物現研究自要達開,へカピベマミョ合困射役投援支点独班発示立給補調請資際難,55.74%,72.13%,52.46%,100.00%,0.160920,0.094637,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,47,139,139,1,"マザーベースへ補給支援を要請する際、物資の投下地点を
指示するためのマーカー。
地雷など設置武器と同じ要領で設置する。

ミッション中、物資の現地調達が困難な場合に役立つ。",、。がじすたつでとどなにのへめるをカザシスッベマミョンー下中合同器困地場役投指援支武点物現示立給置補要設調請資達際難雷領,、。がじすたつでとどなにのめるをザシスッンー下中同器地場指物現要達,へカベマミョ合困役投援支武点示立給置補設調請資際難雷領,55.00%,73.33%,50.00%,100.00%,0.162791,0.101911,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,48,140,140,1,"睡眠ガス放出機能とフルトン回収システムを組み合わせた、
人員回収用非殺傷武器。

設置しておくだけで勝手に仲間を増やしてくれる
とても便利な道具。
",、。おくけしせただてでとなにみもやるれわをガシステトフムルン人仲便傷具出利勝収合員器回増手放機武殺用眠睡組置能設道間非,、。おくけしせただてでとなにみもやるれわをシステトムルン人仲出利勝器手機殺用間,ガフ便傷具収合員回増放武眠睡組置能設道非,66.10%,79.66%,66.10%,100.00%,0.207792,0.120130,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,49,142,142;143;144;145;146,5,"フルトン回収システムと同じバルーンによって浮遊する、
待ち伏せ用自爆兵器。

高度を取って飛行するヘリコプターに対しても、
地雷としての効果が期待できる。",、。がきしじすせちってでとにのもよるをコシスタテトバフプヘムリルンー伏兵効収取同器回地対度待期果浮爆用自行遊雷飛高,、。がきしじすせちってでとにのもよるをシスタテトバプムリルンー兵同器地対度期用自飛,コフヘ伏効収取回待果浮爆行遊雷高,71.93%,84.21%,68.42%,100.00%,0.219178,0.120915,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,50,147,147;148;150;151;152,5,"板で出来た人形型のデコイ。
敵の注意を引きつけることが出来るが、近寄られるとすぐに
正体を見破られてしまう。
しょせんは板きれ、頼りすぎは禁物。",、。うがきぎぐけこしすせたつてでとにのはまょらりるれをんイコデ人体出型寄引形意敵来板正注物破禁見近頼,、。うがきぐけこしすせたつてでとにのはまらりるれをんイデ人出寄意敵来正物見頼,ぎょコ体型引形板注破禁近,76.00%,84.00%,72.00%,100.00%,0.232877,0.120000,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,51,153,153;154;155;156;157,5,"大型車輌の足回りに大ダメージを与えることが可能な、大威力の
対車輌用地雷。
上手く命中させると一時的に敵の動きを止めることが出来る。

対車輌戦闘では非常に頼りになるが、一定の重量がかからないと
起爆しないため、ホバータイプの車輌に対しては効果が期待できない。

装備に加える時は、戦闘が予想される敵の種別に留意すること。",、。いえかがきくこさしすせたてでとなにのはめらりるれをイジタダバプホメー一上与中予備出別力加効動可命回地型大威定対常待想意戦手敵時期来果止爆用留的種能装起足車輌重量闘雷非頼,、。いえかがきくこさしすせたてでとなにのはめらりるれをイタダバプメー一中出力命地大対想意戦手敵時期来止用種頼,ジホ上与予備別加効動可回型威定常待果爆留的能装起足車輌重量闘雷非,62.79%,82.56%,67.44%,100.00%,0.183673,0.162500,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,52,159,159,1,"週刊少年マガジン
1959年3月に創刊され、2009年に創刊50周年を迎えた講談社発行の
少年漫画誌。「巨人の星」「あしたのジョー」「はじめの一歩」など数々の
ヒット作を生み、読者の心を揺さぶる熱い「感動」に満ちた
スポーツ・恋愛・ミステリー・ファンタジー作品に、話題のギャグ、
美少女グラビアを加えた圧倒的な読み応え感は、他誌の追随を許さない。",012359、。々「」あいえさしじたちどなにのはぶみめるれをァアガギグジスタッツテトヒビフポマミャョラリン・ー一人他作倒刊創加動周品圧女少巨年心応恋愛感揺数星月歩満漫熱生画発的社美者行許話誌読談講迎追週随題,012、。々あいえさしじたちどなにのはぶみめるれをスタッテトャラリン・ー一人他作創女年愛感数歩生美者,359「」ァアガギグジツヒビフポマミョ倒刊加動周品圧少巨心応恋揺星月満漫熱画発的社行許話誌読談講迎追週随題,48.54%,73.79%,56.31%,100.00%,0.127119,0.130814,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,53,161,161,1,"電撃ゲームス
アスキー・メディアワークス発行の“すべてのゲームファンに贈る”ゲーム
総合情報誌。
従来の電撃のゲーム専門誌が持つ情報の“濃さ”“深さ”はそのままに、
あらゆるハード、あらゆるゲームを対象としている。編集部ブログも日々更新中。
毎号300ページ超のボリュームと厚さが特徴だが、
残念ながら打撃用武器として使用することはできない。",03“”、。々あいがきこさしすそだつてでとなにのはべまもゆらるをァアィキクグゲジスデドハフブペボムメュリロワン・ー中使厚号合器報対専従徴念情打持撃新日更来武残毎深濃特用発総編行誌象贈超部門集電,0“”、。々あいがきこさしすそだつてでとなにのはまもらるをィキクゲスデハブボムメュリン・ー中使器対情新来用,3べゆァアグジドフペロワ厚号合報専従徴念打持撃日更武残毎深濃特発総編行誌象贈超部門集電,55.21%,76.04%,62.50%,100.00%,0.173913,0.130178,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,54,162,162,1,"電撃PlayStation®
アスキー・メディアワークスが発行するPlayStation®専門誌。
ソフト選びから攻略まで、PS®を楽しむための全ての情報がこの一冊に
詰まっている。
読者投稿ページと、毎号付録の電撃４コマの人気が高いのも「電プレ」の特徴。
詳しい攻略情報、徹底した特集主義でPlayStation®の面白さを
追求している。",PSailnoty®、。「」いかがこさしすたってでとにのびまむめもらるをアィキクコジスソデトフプペマメレワ・ー一主人付全冊号報専底徴徹情投撃攻楽毎気求特略発白稿義者行詰詳誌読追選録門集電面高４,PSailnoty®、。いかがこさしすたってでとにのびまめもらるをィキクスデトプメレ・ー一人付全情気者選録,「」むアコジソフペマワ主冊号報専底徴徹投撃攻楽毎求特略発白稿義行詰詳誌読追門集電面高４,55.21%,77.08%,66.67%,100.00%,0.142857,0.100865,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,55,163,163,1,"週刊ファミ通
速報性と独自の切り口で常に新しいムーブメントを先導する
ゲーム総合情報誌。「緊急速報」「ファミ通エクスプレス」「ファミ通TOP 30」
「新作ゲームクロスレビュー」をはじめ、 人気ゲームの記事が満載。
新作映画やDVD情報等も充実。2009年12月に通巻1100号を迎えた。
エンターブレインより発行されている。",01239DOPTV、。「」いえがさしじすたてでとにのはめもやよりるれをァイエクゲスタトビフブプミムメュレロンー事人作充先切刊口号合報実導巻常年急性情新映月気満独画発等緊総自行記誌載迎通速週,012DOPT、。いえがさしじすたてでとにのはめもやよりるれをイクゲスタトブプムメュレンー事人作実導年情新気自記,39V「」ァエビフミロ充先切刊口号合報巻常急性映月満独画発等緊総行誌載迎通速週,58.95%,78.95%,60.00%,100.00%,0.175926,0.123894,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,56,164,164;165;166;167;168,5,"クッキングをこよなく愛するホームシェフ達に絶大な人気を誇る
月刊料理雑誌。

今月の特集記事は、全世界数十カ国で放送され圧倒的高視聴率を
マークしたグルメエンタテインメント番組がテーマ。

番組で紹介されたレシピの数々が、ビビッドな大判カラー写真と共に
紹介され、眺めているだけでどうしようもなくシズられてしまう罪な一冊。

持ち主が実際にキッチンで使っていたのか、食べ物のいい匂いが
本全体に染みこんでいる。
お腹をすかせた野生動物が匂いにつられて集まってくるかも…。",…、。々いうおかがくけこさしすせただちっつてでとどなにのはべまみめもよらるれをんイェエカキクグシズタチッテトドビピフホマムメラルレンー一世主事人今介体使倒全共冊写刊判動匂十国圧大実愛持放数料月本染気物特率理生界番的真眺紹組絶罪聴腹視記誇誌送達野際集雑食高,…、。々いうおかがくけこさしすせただちっつてでとどなにのはまみめもよらるれをんイキクシタッテトムメラルレンー一世事人使全共国大実愛数本気物理生界真聴記送達野食,べェエカグズチドビピフホマ主今介体倒冊写刊判動匂十圧持放料月染特率番的眺紹組絶罪腹視誇誌際集雑高,62.20%,68.50%,59.84%,100.00%,0.164286,0.204082,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,57,171,171,1,"旧ドイツ帝国で第1次世界大戦当時開発された自動拳銃。
多数がドイツ帝国はもとより、海外へも輸出され、中でも中国の馬賊が
愛用したことで名高い。

フルオート射撃モデル。
コントロールは難しいが、使いこなせれば強力なマシンピストル。

改良により多弾数のマガジンが使用可能となり、より高いファイアリング
パワーを備えた。",1、。いえがこさしせたでとなにのはばへもよりれをァアイオガグコシジスツデトドパピフマモリルロワンー世中使備出力動可名国外多大射帝強弾当愛戦拳撃改数旧時次海用界発第能自良賊輸銃開難馬高,1、。いえがこさしせたでとなにのはばもよりれをイシスデトパリルンー世中使出力名国多大愛戦数時用界自銃開,へァアオガグコジツドピフマモロワ備動可外射帝強弾当拳撃改旧次海発第能良賊輸難馬高,56.04%,90.11%,68.13%,100.00%,0.152381,0.135542,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,58,176,176;177;178;179;180,5,"オモシロ記事満載の月刊マンガ雑誌。
合衆国南部から中米諸国にかけて幅広い地域で発売されており、
数多くの読者がいる。公称発行部数は110万部。
ペンフレンド募集ページは創刊以来の人気コーナー。

CIA傭兵やMSFの隊員にも熱心な読者がいるらしい。
目の前におかれると、時に仕事をほったらかしてしまうことも…。",01ACFIMS…、。いうおかがくけこさしたってでとなにのはほまもやらりるれをオガコシジドナフペマモレロンー万中事人仕以傭公兵刊前創募南合員国地域売多幅広心数時月来気満熱発目称米者衆行記誌読諸載部隊集雑,01ACFIMS…、。いうおかがくけこさしたってでとなにのはまもやらりるれをシレンー中事人兵前創南国地売多数時来気目米者記,ほオガコジドナフペマモロ万仕以傭公刊募合員域幅広心月満熱発称衆行誌読諸載部隊集雑,60.40%,81.19%,60.40%,100.00%,0.186441,0.165663,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,59,181,181;182;184;185;186,5,"爆発に指向性を持たせた対人用設置武器。
発火すると700個の鉄球を60度の範囲にまき散らす。
対人用として開発されたが、車両などに対しても有効。

非常に強力で使い勝手のよい武器だが、間違って自分が
引っかかると目も当てられない。
十分に注意すること。",067、。いかがきこさしすせただってでとどなにのまもよらるれを両人使個分力効勝十向器囲対常度引強当性意手持指散有武注火爆球用発目範置自設車違鉄開間非,0、。いかがきこさしすせただってでとどなにのまもよらるれを人使分力勝向器対度意手指用目自違開間,67両個効十囲常引強当性持散有武注火爆球発範置設車鉄非,63.51%,82.43%,70.27%,100.00%,0.204545,0.146497,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,60,183,183,1,"旧ドイツ帝国で第1次世界大戦当時開発された自動拳銃。
多数がドイツ帝国はもとより、海外へも輸出され、中でも中国の馬賊が
愛用したことで名高い。

改良によりフルオート射撃が可能となった。
コントロールは難しいが、使いこなせれば強力なマシンピストル。",1、。いがこさしせたっでとなにのはばへもよりれイオコシスツトドピフマルロンー世中使出力動可名国外多大射帝強当愛戦拳撃改数旧時次海用界発第能自良賊輸銃開難馬高,1、。いがこさしせたっでとなにのはばもよりれイシストルンー世中使出力名国多大愛戦数時用界自銃開,へオコツドピフマロ動可外射帝強当拳撃改旧次海発第能良賊輸難馬高,60.26%,88.46%,67.95%,100.00%,0.173913,0.133956,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,61,187,187;188;189;190;191,5,"軍用のプラスチック爆弾。
アメリカ軍を始めとして世界中の軍隊で使用されている。

TNT爆薬の約1.34倍の破壊力があり、可塑性に富んでいるため様々な形状に
成型して使用できる。

装備中もっともベーシックな爆破用武器として、様々な場面で役立つだろう。",.134NT、。々あいうがきさしただっつてでとなにのめもりるれろをんアカクシスチップベメラリー世中使倍備力可器型場塑壊始富弾形役性成様武爆状用界破立約薬装軍隊面,.1NT、。々あいうがきさしただっつてでとなにのめもりるれろをんクシスップメラリー世中使力器場始成状用界,34アカチベ倍備可型塑壊富弾形役性様武爆破立約薬装軍隊面,65.00%,83.75%,63.75%,100.00%,0.191489,0.133127,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,62,192,192,1,"大型敵兵器鹵獲用の高出力電磁ネット。

起動すると数テスラの強磁場を発生させ、敵兵器の動きを封じ込める。

損傷を与えることなく敵兵器を鹵獲できるが、本体は使い捨て、なおかつ
製造が難しいため数が少ないので、無駄遣いには注意。
ここぞという時に効果的に使おう。",、。いうえおかがきくこさしじすせぞたつてでとなにのはめるをスッテトネラ与体使傷兵出力効動器型場大封少強意捨損数敵時本果注無獲生用発的磁製起込造遣難電駄高鹵,、。いうえおかがきくこさしじすせぞたつてでとなにのはめるをスッテトラ使兵出力器場大意数敵時本生用,ネ与体傷効動型封少強捨損果注無獲発的磁製起込造遣難電駄高鹵,62.34%,79.22%,71.43%,100.00%,0.211111,0.145110,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,63,193,193,1,"マザーベースへ支援攻撃を要請する際、攻撃の着弾地点を指示する
マーカー。
投擲武器の要領で投げて使う。

マザーベースの攻撃力を活用して、戦闘を有利に進めることができる。",、。うがきげこしすてでとにのへめるをカザスベマー使利力器地弾戦投指援撃擲支攻有武活点用着示要請進闘際領,、。うがきげこしすてでとにのめるをザスー使利力器地戦指用要,へカベマ弾投援撃擲支攻有武活点着示請進闘際領,56.86%,84.31%,66.67%,100.00%,0.173913,0.094156,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,64,194,194,1,"旧ドイツ帝国で第1次世界大戦当時開発された自動拳銃。
多数がドイツ帝国はもとより、海外へも輸出され、中でも中国の馬賊が
愛用したことで名高い。

反動は強いがその分威力の大きな弾薬を使用し、非常にコンパクトな
カービン銃的性格を持つ。
腕に自信のあるプレイヤー向き、通好みのピストルといえる。",1、。あいえがきこさしそたつでとなにのはへみもよりるれをイカクコスツトドパビピプヤルレンー世中使信出分力動反名向国外多大好威帝常強弾当性愛戦拳持数旧時格次海用界発的第腕自薬賊輸通銃開非馬高,1、。あいえがきこさしそたつでとなにのはみもよりるれをイクストパプルレンー世中使出分力名向国多大愛戦数時用界自銃開,へカコツドビピヤ信動反外好威帝常強弾当性拳持旧格次海発的第腕薬賊輸通非馬高,60.64%,84.04%,63.83%,100.00%,0.169811,0.151515,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,65,195,195,1,"マザーベースへ補給支援を要請する際、物資の投下地点を指示するための
マーカー。
投擲武器の要領で投げて使う。

ミッション中、物資の現地調達が困難な場合に役立つ。",、。うがげすたつてでなにのへめるをカザシスッベマミョンー下中使合器困地場役投指援擲支武点物現示立給補要調請資達際難領,、。うがげすたつてでなにのめるをザシスッンー下中使器地場指物現要達,へカベマミョ合困役投援擲支武点示立給補調請資際難領,56.90%,75.86%,56.90%,100.00%,0.180723,0.102564,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,66,196,196,1,"銃の空弾倉。
武器としての使い道はないが、投げて音を立てることで敵の注意をそらす
ことができる。

銃をリロードする度に所持数が増えてゆく。",、。いえがきくげこしすそてでとなにのはゆらるをドリロー使倉器増度弾意所投持数敵武注空立道銃音,、。いえがきくげこしすそてでとなにのはらるをリー使器度意数敵空銃,ゆドロ倉増弾所投持武注立道音,69.57%,91.30%,78.26%,100.00%,0.211268,0.102990,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,67,197,197;198;199;200;201,5,"発火すると睡眠ガスを放出する手榴弾。非殺傷武器。
ガスを吸い込むと、一定時間経過後に眠り込んでしまう。
連続投入でガスの濃度を上げると、より早く睡眠状態におちる。

ガスは当然ながら自分自身にも効いてしまうので、十分離れた場所へ向けて
投擲するよう注意が必要。",、。いうおがくけげしすたちてでとなにのはへまむもよらりるれをんガス一上傷入出分効十向吸器場定度弾当後必意態所手投擲放早時榴武殺注濃火然状発眠睡経続自要身込連過間離非,、。いうおがくけげしすたちてでとなにのはまもよらりるれをんス一出分向器場度必意態手時殺状続自要身過間,へむガ上傷入効十吸定弾当後所投擲放早榴武注濃火然発眠睡経込連離非,60.98%,82.93%,68.29%,100.00%,0.204082,0.150000,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,68,202,202;203;204;206;207,5,"着色された煙を発生させるスモークグレネード。
武器としての特性はノーマルのスモークグレネードと同じ。
お好みで好きな色を選ぼう。",。うおきさしじせたてでとなのはぼみるれをクグスドネノマモルレー同器好性武煙特生発着色選,。うおきさしじせたてでとなのはぼみるれをクスルレー同器生選,グドネノマモ好性武煙特発着色,67.44%,97.67%,81.40%,100.00%,0.250000,0.082237,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,69,205,205,1,"第２次世界大戦でドイツ陸軍が使用した信号銃をベースとして、小型の
グレネードが発射できるように改造された戦闘ピストル。

片手で持てる程小型、装弾数は一発のみ、と外見上はいささか頼りないが、
弾薬の威力は必要十分。装甲を施した戦闘車輌を相手の戦いでも、見劣り
することのない性能を持つ。

ライフルストックが追加装備され、命中精度が向上している。",、。いうかがきこさしすたつてでとなにのはみもよりるれをイクグスッツトドネピフベラルレー一上世中使信備分力加劣十号向命型外大威射小度弾必性戦手持改数施次片用甲界発相程第精能薬装要見車軍輌追造銃闘陸頼２,、。いうかがきこさしすたつてでとなにのはみもよりるれをイクスットラルレー一世中使分力向命大度必戦手数用界要見銃陸頼,グツドネピフベ上信備加劣十号型外威射小弾性持改施次片甲発相程第精能薬装車軍輌追造闘２,57.58%,82.83%,62.63%,100.00%,0.177570,0.152695,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,70,208,208;209;210;211;212,5,"発火するとスモークを発生させる手榴弾。殺傷能力はない。
発生した煙は敵兵の視界を妨げるため、とっさに敵の目を逃れたい時に
重宝する。
ただし煙は同じように自分の視界も妨げることを忘れないように注意。",、。いうげこさしじすせただっとなにのはめもよるれをクスモー傷兵分力同妨宝弾忘意手敵時榴殺注火煙生界発目能自視逃重,、。いうげこさしじすせただっとなにのはめもよるれをクスー兵分力同意手敵時殺生界目自,モ傷妨宝弾忘榴注火煙発能視逃重,73.21%,87.50%,85.71%,100.00%,0.275362,0.132450,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,71,213,213;214;215;217;218,5,"発火すると金属製のストリップ片を大量にまき散らし、電子機器の作動を
不安定にさせる非殺傷武器。
無人兵器に取り囲まれた状況を一気に挽回するときなどに役立つ。
自分の無線機やセンサーも一時的に使用不能になる場合があるので、
使うタイミングには注意すること。",、。あうがきこさしすせたつでとどなにのはまもやらりるれをイグサスセタットプミリンー一不人作使傷兵分動取合器回囲場大子安定属役意挽散時機武殺気況注火無片状用発的立線能自製量金電非,、。あうがきこさしすせたつでとどなにのはまもやらりるれをイサスセタットプリンー一人作使兵分器場大子意時機殺気状用自,グミ不傷動取合回囲安定属役挽散武況注火無片発的立線能製量金電非,64.77%,87.50%,73.86%,100.00%,0.158879,0.147239,False,NOT_CANDIDATE,,JPN0007;JPN000E
