source,container,stream_index,stream_offset,next_text_stream_offset,distance_to_next_text_stream,stream_probe_size,parsed_extent,valid_data_overlaps_next_stream,block_index,block_offset_in_stream,block_file_offset,block_total_size,block_end_file_offset,field_04_hex,field_08_hex,version,relative_value,size_minus_four,field_1c_hex,offset_table_file_offset,text_base_file_offset,text_capacity,briefing_id,translation_unit_id,logical_ids_json,identifier_status,text_index,text_relative_offset,text_file_offset,terminator_file_offset,terminator_present,jpn_text,jpn_control_tokens,jpn_utf8_bytes,parse_status,parse_error,cn_text,lane,file_id,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason,eng_source_rows_json,alignment_shape
JPN,0076531D,813,0x36D000,0x36F000,8192,65536,7088,NO,1,0xD60,0x36DD60,3656,0x36EBB0,0xFFFFFFFF,0xFFFFFFFF,20,204,3652,0x00000000,0x36DD80,0x36DE38,3448,d1010_m0020_mrd,d1010_m0020_mrd,"[""d1010_m0020_mrd""]",EXACT_ONE,44,3293,0x36EB15,0x36EB6B,YES,"警備兵は気絶、睡眠、フルトン回収によっても
無力化出来る。
",[],86,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36DD60,让他们睡着，甚至用富尔顿回收系统。,"[""让他们睡着，甚至用富尔顿回收系统。""]","putting them to sleep, or even using the
Fulton recovery system.
","[""putting them to sleep, or even using the\nFulton recovery system.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36DD60; ENG blocks=0x3861C0; ENG source rows=0x3861C0#55; block_semantic_score=1.000000.,"[""0x3861C0#55""]",1:1
JPN,0076531D,813,0x36D000,0x36F000,8192,65536,7088,NO,1,0xD60,0x36DD60,3656,0x36EBB0,0xFFFFFFFF,0xFFFFFFFF,20,204,3652,0x00000000,0x36DD80,0x36DE38,3448,d1010_m0020_mrd,d1010_m0020_mrd,"[""d1010_m0020_mrd""]",EXACT_ONE,45,3380,0x36EB6C,0x36EBAC,YES,"どうするかはあんたの判断に任せるよ、ボス。
",[],64,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36DD60,要怎么做，由你来决定，Boss。,"[""要怎么做，由你来决定，Boss。""]","You choose how to handle it, Boss.
","[""You choose how to handle it, Boss.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36DD60; ENG blocks=0x3861C0; ENG source rows=0x3861C0#56; block_semantic_score=1.000000.,"[""0x3861C0#56""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,0,0,0x36F130,0x36F16B,YES,"見たか、スネーク！
さっきの巨大兵器っ！
",[],59,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,Snake，那东西到底是什么？！,"[""Snake，那东西到底是什么？！""]","Snake, what was that thing?!
","[""Snake, what was that thing?!\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#0; block_semantic_score=1.000000.,"[""0x387380#0""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,1,60,0x36F16C,0x36F197,YES,"あれは何だ、無人兵器らしい。
",[],43,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"不管那是什么，
看起来都是无人操控的。","[""不管那是什么，\n看起来都是无人操控的。""]","Whatever it was, it looked unmanned.
","[""Whatever it was, it looked unmanned.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#1; block_semantic_score=1.000000.,"[""0x387380#1""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,2,104,0x36F198,0x36F1F8,YES,"無人兵器…？
そうか、噂に聞いてはいたが、
既に完成していたとは。
",[],96,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"无人驾驶？我听说过传闻，
但已经投入实战的作战单位…？","[""无人驾驶？我听说过传闻，\n但已经投入实战的作战单位…？""]","Unmanned? I'd heard rumors, but an
operational unit...?
","[""Unmanned? I'd heard rumors, but an\noperational unit...?\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#2; block_semantic_score=1.000000.,"[""0x387380#2""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,3,201,0x36F1F9,0x36F22A,YES,"一体、ここで何が起きているんだ。
",[],49,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,这里到底是怎么回事？,"[""这里到底是怎么回事？""]","What the hell is going on here?
","[""What the hell is going on here?\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#3; block_semantic_score=1.000000.,"[""0x387380#3""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,4,251,0x36F22B,0x36F27E,YES,"アマンダじゃないが、この兵器群の投入量は尋常
じゃない。
",[],83,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"不是要引用Amanda的话，但他们这里的
装备不只是不寻常，而是火力过剩。","[""不是要引用Amanda的话，但他们这里的\n装备不只是不寻常，而是火力过剩。""]","Not to quote Amanda, but the hardware
they've got here isn't just unusual, it's
overkill.
","[""Not to quote Amanda, but the hardware\nthey've got here isn't just unusual, it's\noverkill.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#4; block_semantic_score=1.000000.,"[""0x387380#4""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,5,335,0x36F27F,0x36F2FA,YES,"明らかに過剰だ。核の持ち込みは十中八九、
間違いない。
…問題は核を何に使うか、だ。
",[],123,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"这只能说明一件事：是核武器。
所以现在的问题就成了：为什么？","[""这只能说明一件事：是核武器。\n所以现在的问题就成了：为什么？""]","Which means one thing: it's nukes. So the
question now becomes, why?
","[""Which means one thing: it's nukes. So the\nquestion now becomes, why?\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#5; block_semantic_score=1.000000.,"[""0x387380#5""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,6,459,0x36F2FB,0x36F33E,YES,"もっと情報が欲しいな。判断材料が少なすぎる。
",[],67,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"我们现在还不能下这个结论。
我们需要更多情报。","[""我们现在还不能下这个结论。\n我们需要更多情报。""]","We can't make that call yet. We need
more intel.
","[""We can't make that call yet. We need\nmore intel.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#6; block_semantic_score=1.000000.,"[""0x387380#6""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,7,527,0x36F33F,0x36F38B,YES,"どうする？
情報源の<R=司令官,コマンダンテ>は死んだ。
","[""<R=司令官,コマンダンテ>""]",76,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,怎么查？我们的线人已经死了。,"[""怎么查？我们的线人已经死了。""]","How? Our source is dead.
","[""How? Our source is dead.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#7; block_semantic_score=1.000000.,"[""0x387380#7""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,8,604,0x36F38C,0x36F3C0,YES,"いや、娘のアマンダならまだ無事だ。
",[],52,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,但他女儿还活着。,"[""但他女儿还活着。""]","But his daughter isn't.
","[""But his daughter isn't.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#8; block_semantic_score=1.000000.,"[""0x387380#8""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,9,657,0x36F3C1,0x36F3EC,YES,"なるほど、彼女達を追うか…。
",[],43,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,好主意。我们可以跟着她…,"[""好主意。我们可以跟着她…""]","Good thinking. We can follow her...
","[""Good thinking. We can follow her...\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#9; block_semantic_score=1.000000.,"[""0x387380#9""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,10,701,0x36F3ED,0x36F464,YES,"スネーク、次の拠点に向かおう。
アマンダが無事なら、もう一度、接触出来るはずだ。
",[],119,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,"前往下一个前哨站，和Amanda
取得联系…如果她还活着的话。","[""前往下一个前哨站，和Amanda\n取得联系…如果她还活着的话。""]","Head for that the next outpost, and make
contact with Amanda... if she's still alive.
","[""Head for that the next outpost, and make\ncontact with Amanda... if she's still alive.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#10; block_semantic_score=1.000000.,"[""0x387380#10""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,0,0xE0,0x36F0E0,904,0x36F470,0xFFFFFFFF,0xFFFFFFFF,20,68,900,0x00000000,0x36F100,0x36F130,832,d1050_m0030_mrd,d1050_m0030_mrd,"[""d1050_m0030_mrd""]",EXACT_ONE,11,821,0x36F465,0x36F46F,YES,"了解。
",[],10,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F0E0,收到。,"[""收到。""]","Roger.
","[""Roger.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F0E0; ENG blocks=0x387380; ENG source rows=0x387380#11; block_semantic_score=1.000000.,"[""0x387380#11""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,1,0x5E0,0x36F5E0,284,0x36F704,0xFFFFFFFF,0xFFFFFFFF,20,32,280,0x00000000,0x36F600,0x36F60C,248,d1060_m0040_mrd,d1060_m0040_mrd,"[""d1060_m0040_mrd""]",EXACT_ONE,0,0,0x36F60C,0x36F655,YES,"スネーク、アマンダを追って次の拠点へ向かうんだ。
",[],73,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F5E0,Amanda的桑地诺部队前进的方向,"[""Amanda的桑地诺部队前进的方向""]","The direction Amanda's Sandinistas were
going
","[""The direction Amanda's Sandinistas were\ngoing\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F5E0; ENG blocks=0x387770; ENG source rows=0x387770#0; block_semantic_score=1.000000.,"[""0x387770#0""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,1,0x5E0,0x36F5E0,284,0x36F704,0xFFFFFFFF,0xFFFFFFFF,20,32,280,0x00000000,0x36F600,0x36F60C,248,d1060_m0040_mrd,d1060_m0040_mrd,"[""d1060_m0040_mrd""]",EXACT_ONE,1,74,0x36F656,0x36F6DF,YES,"彼女と、<R=FSLN,サンディニスタ>のメンバーが去った方角は次の拠点、
資材置き場の場所と一致する。
","[""<R=FSLN,サンディニスタ>""]",137,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F5E0,"正好对应着下一个前哨站的位置——
一座补给仓库。","[""正好对应着下一个前哨站的位置——\n一座补给仓库。""]","corresponds to the location of the next
outpost, a supply depot.
","[""corresponds to the location of the next\noutpost, a supply depot.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F5E0; ENG blocks=0x387770; ENG source rows=0x387770#1; block_semantic_score=1.000000.,"[""0x387770#1""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,1,0x5E0,0x36F5E0,284,0x36F704,0xFFFFFFFF,0xFFFFFFFF,20,32,280,0x00000000,0x36F600,0x36F60C,248,d1060_m0040_mrd,d1060_m0040_mrd,"[""d1060_m0040_mrd""]",EXACT_ONE,2,212,0x36F6E0,0x36F702,YES,"アマンダと接触しよう。
",[],34,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F5E0,我们应该能在那儿和她取得联系。,"[""我们应该能在那儿和她取得联系。""]","We should be able to make contact with
her there.
","[""We should be able to make contact with\nher there.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F5E0; ENG blocks=0x387770; ENG source rows=0x387770#2; block_semantic_score=1.000000.,"[""0x387770#2""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,2,0x790,0x36F790,164,0x36F83C,0xFFFFFFFF,0xFFFFFFFF,20,24,160,0x00000000,0x36F7B0,0x36F7B4,136,d1080_m0050_mrd,d1080_m0050_mrd,"[""d1080_m0050_mrd""]",EXACT_ONE,0,0,0x36F7B4,0x36F83B,YES,"スネーク！　装甲車部隊だ。
装甲車を破壊するか、全兵士を無力化するしかない。
排除するんだ！
",[],135,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F790,那是一支装甲车部队，Snake。,"[""那是一支装甲车部队，Snake。""]","That's an armored vehicle unit, Snake.
","[""That's an armored vehicle unit, Snake.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F790; ENG blocks=0x3878D0; ENG source rows=0x3878D0#0; block_semantic_score=1.000000.,"[""0x3878D0#0""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,0,0,0x36F8FC,0x36F950,YES,"スネーク、アマンダが<R=マザーベース,プラント>に到着した。
","[""<R=マザーベース,プラント>""]",84,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,Snake，Amanda已经抵达平台了。,"[""Snake，Amanda已经抵达平台了。""]","Snake, Amanda's reached the plant.
","[""Snake, Amanda's reached the plant.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#0; block_semantic_score=1.000000.,"[""0x3879E0#0""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,1,85,0x36F951,0x36F961,YES,"スネーク。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,Snake…,"[""Snake…""]","Snake...
","[""Snake...\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#1; block_semantic_score=1.000000.,"[""0x3879E0#1""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,2,102,0x36F962,0x36F987,YES,"アマンダ、具合はどうだ？
",[],37,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,Amanda，你感觉怎么样？,"[""Amanda，你感觉怎么样？""]","Amanda, how do you feel?
","[""Amanda, how do you feel?\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#2; block_semantic_score=1.000000.,"[""0x3879E0#2""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,3,140,0x36F988,0x36F9E1,YES,"生まれて初めてヘリに乗ったけど、
おかげで大嫌いになれそう。
",[],89,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"这第一次直升机坐得可真够呛。要是
这也是最后一次，我就谢天谢地了。","[""这第一次直升机坐得可真够呛。要是\n这也是最后一次，我就谢天谢地了。""]","Some first helicopter ride. I'll be perfectly
happy if it's my last.
","[""Some first helicopter ride. I'll be perfectly\nhappy if it's my last.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#3; block_semantic_score=1.000000.,"[""0x3879E0#3""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,4,230,0x36F9E2,0x36FA01,YES,"聞いての通り元気だ。
",[],31,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,如你所见，她好得很。,"[""如你所见，她好得很。""]","As you can see, she's doing fine.
","[""As you can see, she's doing fine.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#4; block_semantic_score=1.000000.,"[""0x3879E0#4""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,5,262,0x36FA02,0x36FA70,YES,"アマンダ専用の周波数を用意した。
必要なときは、彼女に<R=無線,CALL>するんだ。
","[""<R=無線,CALL>""]",110,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"我帮Amanda设置了她自己的通信频率，
需要的时候随时呼她。","[""我帮Amanda设置了她自己的通信频率，\n需要的时候随时呼她。""]","I set Amanda up with her own frequency,
so call her anytime you need to.
","[""I set Amanda up with her own frequency,\nso call her anytime you need to.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#5; block_semantic_score=1.000000.,"[""0x3879E0#5""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,6,373,0x36FA71,0x36FAD6,YES,"米拠点と傭兵部隊、それから<R=FSLN,フレンテ>のことなら
何だって聞いて。
","[""<R=FSLN,フレンテ>""]",101,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"如果你对美国基地、雇佣兵部队，
或者桑地诺民族解放阵线（FSLN）
有什么想问的，尽管问。","[""如果你对美国基地、雇佣兵部队，\n或者桑地诺民族解放阵线（FSLN）\n有什么想问的，尽管问。""]","If you have any questions about American
bases or mercenary units, or about el
Frente, just ask.
","[""If you have any questions about American\nbases or mercenary units, or about el\nFrente, just ask.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#6; block_semantic_score=1.000000.,"[""0x3879E0#6""]",1:1
