resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,archive_entry_index,archive_entry_name,entity_index,entity_key,entity_key_occurrence,reference_index,ordinal_in_entity,language_key,style,body_relative_offset,text_absolute_offset,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1819,00000001,21,10924,4,00000DB0,0x00000402,226392,382360,UTF-8,66,true,TXT_B838A69E1D1A46B3,"[""<I=MOVE>"",""<I=ATK>""]",相手の近くで『<I=MOVE>』を押しながら『<I=ATK>』だ,靠近你的对手,position yourself near your opponent,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1818,00000000,46,10930,4,00000DB0,0x00000402,221204,377172,UTF-8,30,true,TXT_2C6E8C6F2FE184C5,[],掴んですぐ投げるには,要做到这一点，,"To do this,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1823,00000002,11,10936,4,00000DB0,0x00000402,192234,348202,UTF-8,64,true,TXT_C0EAF679433D5472,[],"『アイコン』が出ている
タイミングを狙うんだ","图标出现时
务必按下 <I=ATK>。","Be sure to press <I=ATK> 
when the icon appears.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1822,00000001,22,10942,4,00000DB0,0x00000402,226322,382290,UTF-8,69,true,TXT_B104667A0AE46F83,"[""<I=MOVE>"",""<I=CQC>""]",相手の近くで『<I=MOVE>』を入力しながら『<I=CQC>』だ,"并在敌人身旁倾斜 <I=MOVE> 的同时
按 <I=CQC>！","and press <I=CQC> 
near an enemy as you tilt <I=MOVE>!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1824,00000000,47,10948,4,00000DB0,0x00000402,197606,353574,UTF-8,79,true,TXT_A8E6079B5868E5DC,"[""<I=MOVE>"",""<I=ATK>""]","どうした『<I=MOVE>』を入力しながら
『<I=ATK>』を押すんだ！","喂！
倾斜 <I=MOVE> 的同时
按 <I=ATK>！","Hey! 
Press <I=ATK> 
as you tilt <I=MOVE>!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1826,00000001,23,10954,4,00000DB0,0x00000402,197686,353654,UTF-8,79,true,TXT_69F545DE1522E160,"[""<I=MOVE>"",""<I=CQC>""]","どうした『<I=MOVE>』を入力しながら
『<I=CQC>』を押すんだ！",喂！,Hey! ,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1825,00000000,48,10960,4,00000DB0,0x00000402,197686,353654,UTF-8,79,true,TXT_69F545DE1522E160,"[""<I=MOVE>"",""<I=CQC>""]","どうした『<I=MOVE>』を入力しながら
『<I=CQC>』を押すんだ！","喂！
倾斜 <I=MOVE> 的同时
按 <I=CQC>！","Hey! 
Press <I=CQC>
as you tilt <I=MOVE>!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1827,00000000,49,10966,4,00000DB0,0x00000402,208760,364728,UTF-8,82,true,TXT_5D6BA20A2FC2A657,"[""<I=MOVE>"",""<I=ATK>""]","ボス『<I=MOVE>』を入力しながら
『<I=ATK>』を押してください！",Boss，,"Boss,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1828,00000000,50,10978,4,00000DB0,0x00000402,208928,364896,UTF-8,79,true,TXT_3DCB77CB462883C5,"[""<I=MOVE>"",""<I=ATK>""]","ボス『<I=MOVE>』を押しながら
『<I=ATK>』を押してください！",Boss，,"Boss,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1830,00000000,51,10984,4,00000DB0,0x00000402,208844,364812,UTF-8,82,true,TXT_EBF9C9799CF10E5F,"[""<I=MOVE>"",""<I=CQC>""]","ボス『<I=MOVE>』を入力しながら
『<I=CQC>』を押してください！",Boss，,"Boss,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1831,00000000,52,10990,4,00000DB0,0x00000402,220800,376768,UTF-8,99,true,TXT_B20BA4B062E09043,"[""<I=ATK>""]","拘束している時 再度『<I=ATK>』を押すと
頸部を更に圧迫することが出来る",,,AUX_EMPTY,exact_jpn_loose_file_and_reference_index,auxiliary bank contains an empty string at this coordinate,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1832,00000000,53,10996,4,00000DB0,0x00000402,226588,382556,UTF-8,74,true,TXT_9DAE0C37B72C4BAA,"[""<I=ATK>""]","相手を拘束するには
相手の近くで『<I=ATK>』を長く押す",要制伏对手，,"To restrain your opponent, ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1833,00000000,54,11002,4,00000DB0,0x00000402,226664,382632,UTF-8,74,true,TXT_25C9133B44B601C1,"[""<I=CQC>""]","相手を拘束するには
相手の近くで『<I=CQC>』を長く押す",要制伏对手，,"To restrain your opponent,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1834,00000000,55,11008,4,00000DB0,0x00000402,196960,352928,UTF-8,56,true,TXT_220F85E4C6DEFD21,"[""<I=ATK>""]",どうした 相手の近くで『<I=ATK>』を押せ！,你在干什么？,What are you doing?,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1835,00000000,56,11014,4,00000DB0,0x00000402,197018,352986,UTF-8,56,true,TXT_70DDCA7B5DA20D3F,"[""<I=CQC>""]",どうした 相手の近くで『<I=CQC>』を押せ！,你在干什么？,What are you doing? ,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1836,00000000,57,11020,4,00000DB0,0x00000402,208050,364018,UTF-8,65,true,TXT_C174007F327F2DB8,"[""<I=ATK>""]",ボス 相手のそばで『<I=ATK>』を押してみては！？,Boss，,"Boss, ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1837,00000000,58,11026,4,00000DB0,0x00000402,208116,364084,UTF-8,65,true,TXT_015D4A15EA18BBCE,"[""<I=CQC>""]",ボス 相手のそばで『<I=CQC>』を押してみては！？,Boss，,"Boss, ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1838,00000000,59,11032,4,00000DB0,0x00000402,220622,376590,UTF-8,90,true,TXT_6E589C9D3D8D39BC,"[""<I=MOVE>""]","拘束した相手を投げ飛ばすには
拘束中に『<I=MOVE>』を入力するんだ",要把敌人摔倒在地，,"To throw an enemy to the ground,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1839,00000000,60,11044,4,00000DB0,0x00000402,220714,376682,UTF-8,84,true,TXT_B222420773883CF7,"[""<I=MOVE>""]","拘束した相手を投げ飛ばすには
拘束中に『<I=MOVE>』を押すんだ",要把敌人摔倒在地，,"To throw an enemy to the ground,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1841,00000000,61,11050,4,00000DB0,0x00000402,219370,375338,UTF-8,95,true,TXT_F96D0DCAEB741A3E,"[""<I=ATK>"",""<I=INTERROGATE>""]","尋問するには『<I=ATK>』で相手を拘束
その状態で『<I=INTERROGATE>』を押せ",要审问某人，,"To interrogate someone,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1842,00000000,62,11056,4,00000DB0,0x00000402,219466,375434,UTF-8,95,true,TXT_A22B7F7DF13AEF0F,"[""<I=CQC>"",""<I=INTERROGATE>""]","尋問するには『<I=CQC>』で相手を拘束
その状態で『<I=INTERROGATE>』を押せ",要审问某人，,"To interrogate someone,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1843,00000000,63,11062,4,00000DB0,0x00000402,197180,353148,UTF-8,43,true,TXT_02648193817662F7,"[""<I=ACT>""]",どうした『<I=ACT>』を押すんだ！,还好吗？按 <I=ACT>！,You OK? Press <I=ACT>!,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1844,00000000,64,11068,4,00000DB0,0x00000402,197474,353442,UTF-8,51,true,TXT_7C75447AE31BACC6,"[""<I=INTERROGATE>""]",どうした『<I=INTERROGATE>』を押すんだ！,还好吗？按 <I=INTERROGATE>！,You OK? Press <I=INTERROGATE>!,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1845,00000000,65,11074,4,00000DB0,0x00000402,208326,364294,UTF-8,40,true,TXT_43D489B86B2FB4EE,"[""<I=ACT>""]",ボス『<I=ACT>』を押すんです！,Boss，要按 <I=ACT>！,"You have to press <I=ACT>, Boss!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1846,00000000,66,11080,4,00000DB0,0x00000402,208638,364606,UTF-8,48,true,TXT_2DCDE43A58C1C51E,"[""<I=INTERROGATE>""]",ボス『<I=INTERROGATE>』を押すんです！,"要按 <I=INTERROGATE>，
Boss！","You have to press <I=INTERROGATE>, 
Boss!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1849,00000002,12,11086,4,00000DB0,0x00000402,195574,351542,UTF-8,64,true,TXT_1063D66CCEB133F6,"[""<I=MOVE>""]","この時 他の敵に向けて
『<I=MOVE>』を入力すると",朝其他敌人倾斜 <I=MOVE>，,"By tilting <I=MOVE> toward other enemies,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1848,00000001,26,11092,4,00000DB0,0x00000402,220900,376868,UTF-8,66,true,TXT_0923BD003B63A43E,"[""<I=MOVE>""]","拘束中に『<I=MOVE>』を入力して
相手を投げ飛ばす",然后倾斜 <I=MOVE> 将其摔出。,Then tilt <I=MOVE> to throw them.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1847,00000000,67,11098,4,00000DB0,0x00000402,226132,382100,UTF-8,58,true,TXT_BABA96EC473D80E5,"[""<I=ATK>""]",相手の近くで『<I=ATK>』を押して相手を拘束,"先靠近对手按 <I=ATK>
将其擒住。","First restrain an opponent by pressing 
<I=ATK> near them.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1854,00000004,12,11104,4,00000DB0,0x00000402,196642,352610,UTF-8,62,true,TXT_39C11610B809C94A,[],"では号令に合わせ 相手を拘束
投げ飛ばすんだ","听我命令，
先制伏对手然后摔出去。","On my command, 
restrain and then throw your opponent. ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1853,00000003,10,11110,4,00000DB0,0x00000402,196400,352368,UTF-8,57,true,TXT_CB4298FC8A4D43A8,[],その方向に相手を投げ飛ばすことが出来る,"你就能把被你抓住的敌人
直接砸向他们！","you can send your captive flying 
straight into them! ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1852,00000002,13,11116,4,00000DB0,0x00000402,195640,351608,UTF-8,58,true,TXT_15DDCAEB82C590C2,"[""<I=MOVE>""]","この時 他の敵に向けて
『<I=MOVE>』を押すと",朝其他敌人按 <I=MOVE>，,"By pressing <I=MOVE> toward other enemies,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1851,00000001,27,11122,4,00000DB0,0x00000402,220968,376936,UTF-8,63,true,TXT_7FDC0E0D6D77185E,"[""<I=MOVE>""]","拘束中に『<I=MOVE>』を押して
相手を投げ飛ばす",然后按 <I=MOVE> 将其摔出。,Then press <I=MOVE> to throw them.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1850,00000000,68,11128,4,00000DB0,0x00000402,226132,382100,UTF-8,58,true,TXT_BABA96EC473D80E5,"[""<I=ATK>""]",相手の近くで『<I=ATK>』を押して相手を拘束,"先靠近对手按 <I=ATK>
将其擒住。","First restrain an opponent by pressing 
<I=ATK> near them.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1857,00000002,14,11134,4,00000DB0,0x00000402,195574,351542,UTF-8,64,true,TXT_1063D66CCEB133F6,"[""<I=MOVE>""]","この時 他の敵に向けて
『<I=MOVE>』を入力すると",朝其他敌人倾斜 <I=MOVE>，,"By tilting <I=MOVE> toward other enemies,",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1856,00000001,28,11140,4,00000DB0,0x00000402,220900,376868,UTF-8,66,true,TXT_0923BD003B63A43E,"[""<I=MOVE>""]","拘束中に『<I=MOVE>』を入力して
相手を投げ飛ばす",然后倾斜 <I=MOVE> 将其摔出。,Then tilt <I=MOVE> to throw them.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1855,00000000,69,11146,4,00000DB0,0x00000402,226192,382160,UTF-8,58,true,TXT_D74D32B21024230A,"[""<I=CQC>""]",相手の近くで『<I=CQC>』を押して相手を拘束,先靠近对手按 <I=CQC> 将其擒住。,"First, restrain an opponent by pressing <I=CQC> while near them.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1858,00000000,70,11152,4,00000DB0,0x00000402,196896,352864,UTF-8,63,true,TXT_05CA529E85A92EFE,"[""<I=MOVE>""]","どうした
拘束中に『<I=MOVE>』を動かしてみろ！","喂！
擒住对手时
倾斜 <I=MOVE>！","Hey!
Tilt <I=MOVE> while 
restraining the opponent!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1859,00000000,71,11158,4,00000DB0,0x00000402,207936,363904,UTF-8,57,true,TXT_BCBB14A998BBEFD7,"[""<I=MOVE>""]",ボス 拘束中に『<I=MOVE>』を動かすんです！,"Boss，擒住对手时
倾斜 <I=MOVE>！","Tilt <I=MOVE> while restraining 
the opponent, Boss!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1860,00000000,72,11164,4,00000DB0,0x00000402,207994,363962,UTF-8,54,true,TXT_741F01D1BF3F24AE,"[""<I=MOVE>""]",ボス 拘束中に『<I=MOVE>』を押すんです！,"Boss，擒住对手时
按 <I=MOVE>！","Press <I=MOVE> while restraining 
the opponent, Boss!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1861,00000001,29,11170,4,00000DB0,0x00000402,226460,382428,UTF-8,62,true,TXT_08B967C801668E42,"[""<I=ATK>""]",相手を投げ飛ばす時 更に『<I=ATK>』を押すんだ,"你就得一个一个
收拾他们。","you'll have to take them on one 
after the other.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1862,00000001,30,11176,4,00000DB0,0x00000402,226524,382492,UTF-8,62,true,TXT_B38DB2C199D90252,"[""<I=CQC>""]",相手を投げ飛ばす時 更に『<I=CQC>』を押すんだ,"你就得一个一个
收拾他们。","you'll have to take them on one 
after the other. ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1863,00000000,73,11182,4,00000DB0,0x00000402,192364,348332,UTF-8,64,true,TXT_DDBB50E50E2FEEAB,"[""<I=ATK>""]",『アイコン』が出ている時に『<I=ATK>』を押せ！,图标出现时按 <I=ATK>！,Press <I=ATK> when the Icon appears!,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1864,00000000,74,11188,4,00000DB0,0x00000402,192430,348398,UTF-8,64,true,TXT_EA0ABB1530BF592C,"[""<I=CQC>""]",『アイコン』が出ている時に『<I=CQC>』を押せ！,图标出现时按 <I=CQC>！,Press <I=CQC> when the Icon appears! ,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1865,00000000,75,11194,4,00000DB0,0x00000402,209008,364976,UTF-8,80,true,TXT_67FEBE2848FA098F,"[""<I=ATK>""]","ボス『アイコン』が出ている時に
『<I=ATK>』を押すんです！",Boss，图标出现时按 <I=ATK>！,"Boss, press <I=ATK> when the Icon appears!",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1866,00000000,76,11200,4,00000DB0,0x00000402,209090,365058,UTF-8,80,true,TXT_298A91499008B1E3,"[""<I=CQC>""]","ボス『アイコン』が出ている時に
『<I=CQC>』を押すんです！",Boss，,"Boss, ",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1867,008F3A58,0,11206,4,00000DB0,0x00000402,190812,346780,UTF-8,1420,true,TXT_37B41582CC5C2732,"[""<I=ACT>""]","『VERSUS OPS』は最大6人のプレイヤーで
対戦プレイをすることのできるモードです。

 DEATH MATCH
 TEAM DEATH MATCH
 CAPTURE MISSION
 BASE MISSION

の4つのルールを遊ぶことができます。

--------

『VERSUS OPS』では、以下の点において、
他の『OPS』とは異なりますのでご注意ください。

・武器・装備品の威力・効果が異なります。
・CO-OPリングの範囲・効果が異なります。
・友情度・英雄度の効果が異なります。
・スタッフの持つ一部の能力に効果のないものがあります。
・一部の武器は使用することができません。
・一部の装備品は使用することができません。
・CO-OPS通信に言霊効果が適用されません。
・じっとしていてもLIFE・気力が回復しません。

--------

心臓マッサージについて

VERSUS OPSでも他の『OPS』同様、心臓マッサージで
瀕死の仲間を蘇生させることができますが、以下の
点で異なります。

・蘇生に必要なマッサージ回数が異なります。
・10秒以内に蘇生させないと仲間は死亡してしまいます。
・早く再出撃したいときなど、仲間からの蘇生を待ちたく
　ない場合は、自らが<I=ACT>を連打することで、
　死亡までの時間を短縮することができます。","对战模式是一种竞技游戏模式，最多可容纳
6名玩家互相对战。

共有4种游戏类型（规则）可供选择：

 死斗
 团队死斗
 夺取任务
 基地任务

--------

请注意，对战模式在以下方面
可能与主线任务有所不同：

 - 武器与装备的威力和效果可能有所变化。
 - 合作环的半径与效果可能有所变化。
 - 战友情谊与英雄值的效果可能有所变化。
 - 部分队员技能可能无效。
 - 部分武器可能被禁用。
 - 部分类型的装备可能被禁用。
 - 合作模式通讯的效果可能有所变化。
 - 生命值与精神值不会恢复，
    即使原地不动也一样。

--------

心肺复苏

与其他任务一样，对战模式中也可以用
心肺复苏救活濒死的队友，
但有几处重要区别，
列举如下：

 - 救活所需的胸外按压次数
    有所不同。
 - 队友若在10秒内未被救活
    即会死亡。
 - 若你想尽快重返战斗，
    不愿等队友来救，
     可连按 <I=ACT> 缩短时间。","VERSUS OPS is a competitive game mode that allows
up to 6 players to engage in battle against each other.

There are 4 game types (rules) available:

 DEATH MATCH
 TEAM DEATH MATCH
 CAPTURE MISSION
 BASE MISSION

--------

Please note that VERSUS OPS play may differ from
MAIN OPS in the following ways:

 - Weapon and equipment power and effects may vary.
 - CO-OP Ring radius and effects may vary.
 - Camaraderie and Heroism effects may vary.
 - Certain staff skills may have no effect.
 - Certain weapons may be prohibited.
 - Certain types of equipment may be prohibited.
 - CO-OPS COMM. effects may vary.
 - LIFE and PSYCHE do not recover,
    even if you stay still.

--------

CPR

As with other OPS, VERSUS OPS allow you to use
CPR to revive teammates that are near death, but
there are some important differences, which are
noted below:

 - The number of chest compressions necessary
    for revival differs.
 - Teammates die if they are not revived within
    10 seconds.
 - If you want to get back into the action quickly and
    can't wait for a teammate to revive you,
     tap <I=ACT> repeatedly to shorten the time.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1868,0092AC58,0,11212,4,00000DB0,0x00000402,214462,370430,UTF-8,95,true,TXT_4EBE7DCAE8BFE085,[],他のプレイヤーと対戦を行います。最大で3人対3人の対戦が可能です。,与其他玩家连线对战。可分为两队，每队最多3人。,Connect with and battle other players. 2 teams of up to 3 players are allowed.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1869,00C297B4,0,11218,4,00000DB0,0x00000402,16568,172536,UTF-8,58,true,TXT_769B47BBBF284D86,"[""<I=DEC>""]",<I=DEC>を押すとパスワードを変更できます。,按 <I=DEC> 键更改密码。,Press the <I=DEC> button to change the password.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1872,00000135,0,11224,4,00000DB0,0x00000402,231668,387636,UTF-8,512,true,TXT_59A7CDE08088CD67,[],"電撃ゲームス
アスキー・メディアワークス発行の“すべてのゲームファンに贈る”ゲーム
総合情報誌。
従来の電撃のゲーム専門誌が持つ情報の“濃さ”“深さ”はそのままに、
あらゆるハード、あらゆるゲームを対象としている。編集部ブログも日々更新中。
毎号300ページ超のボリュームと厚さが特徴だが、
残念ながら打撃用武器として使用することはできない。
※2010年当時",面向有品位的成年人的季刊男性生活方式杂志。内容包括新闻、政治和特殊兴趣的文章，如始终受欢迎的“盆景”专栏。当然，它也自然包含了不少“成人内容”。,"A quarterly men's lifestyle magazine aimed at discriminating adults. Features include articles on news, politics, and special interests such as the ever-popular ""bonsai"" corner.  Naturally, it also features its fare share of ""adult content.""",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1871,00000134,0,11230,4,00000DB0,0x00000402,231338,387306,UTF-8,328,true,TXT_6CA03494A3346445,[],"隔月刊行の女性ファッション誌。
過酷な戦場でも美しくありたい女性兵士たちのニーズに応える記事を特集している。
ファッショナブルな衣装を着たモデルの見開きグラビアは、
男性読者からも熱烈な支持を得ている。
(Photo by ファミ通WaveDVD)",面向文学爱好者的月刊低俗杂志，以成人内容为特色。来自世界各地士兵投稿的真实旅行日志必读。也拥有大量衣着暴露的美女插图。,A monthly pulp magazine that features mature content aimed at literary types. The real-life travel logs submitted by soldiers from around the world are a must read.  Also boasts an ample supply of scantily-clad pin-ups.,AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1870,00000133,0,11236,4,00000DB0,0x00000402,229590,385558,UTF-8,303,true,TXT_B36D5EC7D5280CC2,[],"週刊ファミ通
1986 年に『ファミコン通信』として創刊した、毎週木曜日発売のゲーム総合誌。
KADOKAWA Game Linkage発行。
家庭用ゲームからゲームアプリ・アーケード・PCまで幅広くゲーム情報を網羅している。
※2010年当時の画像","一本充斥着古怪荒诞的科幻/恐怖故事的周刊纸浆杂志。大约一半的故事是关于人类与火星人作战的，且由业余爱好者撰写。不必太当真。情色和性暗示的主题是标配。


","A weekly pulp magazine filled to the brim with outlandish and absurd sci-fi/horror stories.  Roughly half of the stories are about men fighting Martians and are written by amateurs.  Not to be taken too seriously.  Lurid and sexually suggestive themes are a given.
",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
LOOSE_OLANG,JPN/Text/007e2f18.olang,,,,,007E2F18,0,1,007e2f18.olang,,,1886,00000062,0,11242,4,00000DB0,0x00000402,219738,375706,UTF-8,105,true,TXT_986CF57AF8A5A8EA,"[""<I=△>""]","小型軽量カービン。
スモークグレネードランチャー装備。
切り替えは<I=△>。",紧凑轻便的卡宾枪。配备了烟雾榴弹发射器。按 <I=△> 切换。,"Compact, lightweight carbine. Outfitted with smoke grenade launcher. Switch with <I=△>.",AUX_CN_ATTACHED,exact_jpn_loose_file_and_reference_index,,
