resource_type,container,page,page_entry_start,page_entry_capacity,tag_index,file_id,payload_variant_index,occurrence_count,occurrence_locations,record_index,record_offset,record_size,metadata_hex,text_offset_in_record,text_capacity,text_encoding,text_byte_length,terminator_present,text_group_id,control_tokens,jpn_text,mlg_cn_reference,eng_reference,reference_status,reference_method,reference_reason,cn_text
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,94,12048,128,9DA3B10090000C0000000000000000000000000000000600C0BDF0FF763930395F3037355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_D153BAA0C3F9E137,[],うまい！,真是好东西！,That's good stuff!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,95,12176,128,9EA3B1009100490000000000000000000000000000000600C0BDF0FF763930395F3037365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_A4D017FB91F145E9,[],うますぎる！！,真是好东西！！,That's good stuff!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,96,12304,128,9FA3B10092000C0000000000000000000000000000000300C0BDF0FF763930395F3037375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_E61A948B98251531,[],耐えてみせる,你尽管出招，我扛得住。,"You dish it out, I can take it.",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,97,12432,128,A0A3B100930009002C017701C2017701DC05580200000300C0D40100763930395F3037375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_AF46AFF366278724,[],耐えてみせる！,你尽管出招，我扛得住！,"You dish it out, I can take it!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,98,12560,128,A1A3B100940009008A022C03CF032C03D00758020000030038320400763930395F3037385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_BBF923867B484A68,[],耐えてみせる！！,你尽管出招，我扛得住！！,"You dish it out, I can take it!!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,99,12688,128,A2A3B10095000900DC055307CA085307B80B580200000300801A0600763930395F3037395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_D6B338BC54E85D80,[],耐えてみせる！！！,你尽管出招，我扛得住！！！,"You dish it out, I can take it!!!",AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,100,12816,128,B9A3B10096000C0000000000000000000000000000000300C0BDF0FF763930395F3038305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_38EFD4A393BB214F,[],テンション上げるぞ,加大力度。,Turn it up.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,101,12944,128,BAA3B10097000900F4017102EE027102D007580200000300F0490200763930395F3038305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_94A92AB9CE61313B,[],テンション上げるぞ！,加大力度！,Turn it up!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,102,13072,128,BBA3B10098000900E803E204DC05E204B80B58020000030000E20400763930395F3038315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,33,true,TXT_09E0F5F80FAF70AA,[],テンション上げるぞ！！,加大力度！！,Turn it up!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,103,13200,128,BCA3B10099000900D007C409B80BC409A00F580200000300A0680600763930395F3038325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,36,true,TXT_218ACAE981AB14BD,[],テンション上げるぞ！！！,加大力度！！！,Turn it up!!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,104,13328,128,BDA3B1009A00080000000000000000000000000000000300C0BDF0FF763930395F3038335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_B5F8175F1BED2A9C,[],はいだらー,嗨哒啦啊啊啊啊。,Haidaraaaaa.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,105,13456,128,BEA3B1009B000900C409350CA60E350C7616840300000300E0040700763930395F3038335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_D77B21C256F46CE1,[],はいだらー！,嗨哒啦啊啊啊啊！,Haidaraaaaa!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,106,13584,128,BFA3B1009C000C0000000000000000000000000000000500C0BDF0FF763930395F3038345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_41F5E77DDCC4D6C7,[],すまなかった,安息吧。,Rest in Peace.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,107,13712,128,C0A3B1009D0008000000000000000000F401000000000500C8200300763930395F3038345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_2C9411B2FF6C8430,[],すまなかった！,安息吧！,Rest in Peace!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,108,13840,128,C1A3B1009E000C0000000000000000000000000000000500C0BDF0FF763930395F3038355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_E52C14A37DB17CA2,[],安らかに眠れ,做个好梦。,Sweet dreams.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,109,13968,128,C2A3B1009F0008000000000000000000F40100000000050050340300763930395F3038355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_1A7832344A250102,[],安らかに眠れ！,做个好梦！,Sweet dreams!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,110,14096,128,D9A3B100A000080000000000000000000000000000000500C0BDF0FF763930395F3038365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_846D02B3280BEFCC,[],冷静にならんか！,冷静！,Settle down!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,111,14224,128,DAA3B100A10008000000000000000000F401000000000500400D0300763930395F3038365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_4832F93D27708A71,[],冷静にならんか！！,冷静！！,Settle down!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,112,14352,128,DCA3B100A30018000000000000000000F4012C0100000500C0BDF0FF763930395F7370725F625F72696F5F765F686F776C5F31000000000000000000,60,68,UTF-8,15,true,TXT_CF3AB4200547904F,[],キェーーー,呀啊啊啊啊！,Kyehhhhhh!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,113,14480,128,DDA3B100A400080050C350C350C350C376162C0100000200605B0300763930395F3038385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_79800FFC54670FA5,[],コープサンダー！,合作雷霆！,Co-op thunder!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,114,14608,128,01A4B100B2000C0000000000000000000000000000000400C0BDF0FF763930395F3038395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_3B17CD564916239F,[],敵がいるぞ！,是敌人！,It's the enemy!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,115,14736,128,02A4B100B3000C0000000000000000000000000000000300C0BDF0FF763930395F3039305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_3CA37F288DE33E32,[],カバー,掩护！,Cover!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,116,14864,128,19A4B100B4000C0000000000000000000000000000000600C0BDF0FF763930395F3039315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_AECBE4CBD4449C9A,[],了解,明白。,Got it.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,117,14992,128,1AA4B100B5000C0000000000000000000000000000000800C0BDF0FF763930395F3039325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_97069B7EFB14DF8B,[],ついて来い！,跟我来！,Follow me!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,118,15120,128,1BA4B100B6000C0000000000000000000000000000000600C0BDF0FF763930395F3039335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_5C6D3CD8E01D8302,[],反対だ,我不这么认为。,I don't think so.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,119,15248,128,1CA4B100B7000C0000000000000000000000000000000600C0BDF0FF763930395F3039345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_F2C7433C70F60989,[],ごくろう,干得好。,Good work.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,120,15376,128,1DA4B100B8000C0000000000000000000000000000000300C0BDF0FF763930395F3039355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_754ACC491B53E8F0,[],誰か来てくれ！,快来人！,Somebody get over here!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,121,15504,128,1EA4B100B9000C0000000000000000000000000000000800C0BDF0FF763930395F3039365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,24,true,TXT_C0DACB92D92C9ED2,[],固まって進むぞ！,整队出发！,Form up and move out!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,122,15632,128,1FA4B100BA000C0000000000000000000000000000000300C0BDF0FF763930395F3039375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_1F7500BD85359AF9,[],一時撤退！,我们要撤了！,We're pulling out!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,123,15760,128,20A4B100BB000C0000000000000000000000000000000400C0BDF0FF763930395F3039385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_2FD37D235FD54E73,[],隠れろ！！,找掩护！！,Take cover!!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,124,15888,128,21A4B100BC000C0000000000000000000000000000000600C0BDF0FF763930395F3039395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_D2BBB13059B371A5,[],すごいな,了不起。,Impressive.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,125,16016,128,22A4B100BD000C0000000000000000000000000000000600C0BDF0FF763930395F3130305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_4F6C19F24D00EC2A,[],幸運を,祝你好运。,Good luck.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,126,16144,128,39A4B100BE000C0000000000000000000000000000000700C0BDF0FF763930395F3130315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_418EEBA379FD94F1,[],頼んだ,靠你了！,I'm counting on you!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,127,16272,128,3AA4B100BF000C0000000000000000000000000000000600C0BDF0FF763930395F3130325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_64F2802365D92B2D,[],待て！,别动！,Hold it!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,128,16400,128,3BA4B100C0000C0000000000000000000000000000000600C0BDF0FF763930395F3130335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_242F9F6A7D2C9992,[],異常なし,我准备好了。,I'm good to go.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,129,16528,128,3CA4B100C1000C0000000000000000000000000000000300C0BDF0FF763930395F3130345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_ADCCEDF79333ED53,[],ターゲットを守れ！,守住目标！,Defend the target!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,130,16656,128,3DA4B100C2000C0000000000000000000000000000000400C0BDF0FF763930395F3130355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,46,true,TXT_CF58C59360BDF2F8,[],攻撃を受けた！ 敵の位置は不明！,我遭到攻击！敌人位置不明！,I'm under attack! Enemy position unknown!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,131,16784,128,3EA4B100C3000C0000000000000000000000000000000100C0BDF0FF763930395F3130365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_98BEC3D3417B66CD,[],回り込め！,绕过去！,Go around!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,132,16912,128,3FA4B100C4000C0000000000000000000000000000000400C0BDF0FF763930395F3130375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_26E6E35C730A3C6C,[],右だ,右边。,Right.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,133,17040,128,40A4B100C5000C0000000000000000000000000000000400C0BDF0FF763930395F3130385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_E9B6C95125F4CD96,[],左だ,左边。,Left.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,134,17168,128,41A4B100C6000C0000000000000000000000000000000400C0BDF0FF763930395F3130395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_C6DA80B21430DBD3,[],前だ,前面。,In front.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,135,17296,128,42A4B100C7000C0000000000000000000000000000000400C0BDF0FF763930395F3131305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_1C7910D0E12CD4CB,[],後ろだ,后面。,Behind.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,136,17424,128,19A7B100C8000C0000000000000000000000000000000400C0BDF0FF763930395F3131315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_94BD73E3916490A1,[],上だ,上面。,Up.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,137,17552,128,1AA7B100C9000C0000000000000000000000000000000400C0BDF0FF763930395F3131325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_489E2F4D5283DC00,[],下だ,下面。,Down.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,138,17680,128,1BA7B100CA000C0000000000000000000000000000000200C0BDF0FF763930395F3131335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_10497CEF501D462E,[],グレネード！,手雷！,Grenade!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,139,17808,128,1CA7B100CB00080000000000000000000000000000000400C0BDF0FF763930395F3131345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,6,true,TXT_E1D825864ACB2300,[],ん？,嗯？,Hm?,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,140,17936,128,1DA7B100CC00080000000000000000000000000000000500C0BDF0FF763930395F3131355F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_857C876D8D39346A,[],いいぞ！,好！,Good!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,141,18064,128,1EA7B100CD000C0000000000000000000000000000000500C0BDF0FF763930395F3131365F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_F11878588CF5232E,[],そうだ！,没错！,That's right!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,142,18192,128,1FA7B100CE000C0000000000000000000000000000000600C0BDF0FF763930395F3131375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,9,true,TXT_74AFD7D43F764A37,[],来い！,来吧！,Come on!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,143,18320,128,20A7B100CF000C0000000000000000000000000000000200C0BDF0FF763930395F3131385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_47E06B0780185CCF,[],突撃する！,我要上了！,I'm going in!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,144,18448,128,21A7B100D0000C0000000000000000000000000000000300C0BDF0FF763930395F3131395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_1DE3823611CD7136,[],敵と交戦中！,接敌！,Engaging the enemy!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,145,18576,128,22A7B100D1000C0000000000000000000000000000000300C0BDF0FF763930395F3132305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_293831EC1545D803,[],増援を頼む！,我需要支援！,I need backup!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,146,18704,128,39A7B100D2000C0000000000000000000000000000000200C0BDF0FF763930395F3132315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_A09BD40F86ED11EA,[],敵を殲滅！,消灭所有敌人！,Take down all enemies!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,147,18832,128,3AA7B100D3000C0000000000000000000000000000000600C0BDF0FF763930395F3132325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_505D97AA66F4B850,[],クリア！,安全！,Clear!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,148,18960,128,3BA7B100D4000C0000000000000000000000000000000300C0BDF0FF763930395F3132335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_DED1F65197B571F6,[],カバーする！,我掩护你！,I got you covered!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,149,19088,128,3CA7B100D5000C0000000000000000000000000000000500C0BDF0FF763930395F3132345F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,30,true,TXT_5A948CB34E2879FF,[],いい奴ほど早く逝く…,好人不长命…,The best ones die young...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,150,19216,128,3DA7B100D6000C0000000000000000000000000000000600C0BDF0FF763930395F3132355F7370725F736E615F320000000000000000000000000000,60,68,UTF-8,15,true,TXT_1AD8CD780DC48AA3,[],よろしく！,有你在真好！,Good to have you!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,151,19344,128,3EA7B100D7000C0000000000000000000000000000000600C0BDF0FF763930395F3132365F7370725F736E615F330000000000000000000000000000,60,68,UTF-8,18,true,TXT_5625A96DC63A4684,[],さようなら！,再见！,So long!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,152,19472,128,3FA7B100D8000C0000000000000000000000000000000600C0BDF0FF763930395F3132375F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,27,true,TXT_14412D0628896111,[],すまない…離脱する,抱歉…我得撤了。,Sorry...I have to pull out.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,153,19600,128,40A7B100D9000C0000000000000000000000000000000600C0BDF0FF763930395F3132385F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_5773BE7D3DEDF7CB,[],ありがとう,谢谢。,Thanks.,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,154,19728,128,41A7B100DA000C0000000000000000000000000000000600C0BDF0FF763930395F3132395F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_A8D4D3C3EAF3FB23,[],また会おう！,回头见！,See you later!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,155,19856,128,42A7B100DB000C0000000000000000000000000000000200C0BDF0FF763930395F3133305F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,18,true,TXT_F46343C311483E23,[],俺に任せろ！,我来处理！,I'll handle it!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,156,19984,128,59A7B100DC000C0000000000000000000000000000000600C0BDF0FF763930395F3133315F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,12,true,TXT_46C01C19A64B7733,[],無茶だ！,别犯蠢！,Don't be an idiot!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,157,20112,128,5AA7B100DD00080000000000000000000000000000000500C0BDF0FF763930395F3133325F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,21,true,TXT_ED65EEA559F0B9CA,[],すまん…つい…,抱歉…我只是…,Sorry...I just...,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
OHD,JPN/disc0_rel/002aba34.DAT,22,2863104,86016,13,1E4C1146,3,1,22:13,158,20240,128,5BA7B100DE000C0000000000000000000000000000000600C0BDF0FF763930395F3133335F7370725F736E615F310000000000000000000000000000,60,68,UTF-8,15,true,TXT_1790DF966B86BE56,[],やったな！,干得漂亮！,Nice one!,AUX_CN_ATTACHED,exact_jpn_ohd_page_record;eng_same_six_page_group_record,,
